,index,from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait,from_zip,from_npi_specialty,from_entity_type_code,to_zip,to_npi_specialty,to_entity_type_code,to_facility,to_facility_group,to_facility_name_normalised
4943,13884847,1912060906,1396882205,740,1236,9.642,26.212,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4944,13884848,1912060468,1396882205,281,373,45.292,51.553,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4945,13884849,1912016650,1396882205,368,660,2.111,12.225,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4946,13884851,1912094020,1396882205,50,50,15.76,38.342,37232,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4947,13884852,1902998321,1396882205,50,53,2.208,8.228,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4948,13884853,1902993009,1396882205,15,183,0.628,3.812,37232,Pediatrics,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4949,13884856,1902240856,1396882205,178,179,2.637,6.275,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4950,13884860,1902340599,1396882205,99,100,2.96,8.32,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4951,13884861,1902192008,1396882205,300,624,6.498,20.942,37232,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4952,13884862,1902202682,1396882205,86,91,10.527,27.602,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4953,13884866,1902802523,1396882205,45,74,41.5,51.738,37027,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4954,13884867,1902823099,1396882205,53,76,40.947,44.112,37066,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4955,13884871,1902838188,1396882205,380,768,1.727,16.928,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4956,13884872,1932185766,1396882205,74,74,8.919,19.927,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4957,13884874,1932196946,1396882205,67,92,33.75,48.36,37232,Physical Medicine & Rehabilitation,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4958,13884875,1932208360,1396882205,227,550,1.273,7.998,37232,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4959,13884876,1932321395,1396882205,57,141,5.894,19.972,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4960,13884878,1932283041,1396882205,1242,2062,3.332,13.689,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4961,13884879,1932279429,1396882205,40,80,35.475,36.026,37066,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4962,13884881,1891708012,1396882205,144,191,45.66,49.342,38401,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4963,13884882,1891726303,1396882205,71,78,49.487,40.359,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4964,13884883,1891725479,1396882205,56,65,48.769,63.803,37055,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4965,13884884,1932296035,1396882205,878,1788,0.842,8.427,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4966,13884885,1932296043,1396882205,103,182,4.082,9.922,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4967,13884886,1891152138,1396882205,112,156,17.096,36.664,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4968,13884887,1891114443,1396882205,124,125,3.296,4.593,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4969,13884889,1932179876,1396882205,87,130,41.492,49.12,37203,Otolaryngology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4970,13884890,1932180007,1396882205,164,168,19.72,29.456,37232,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4971,13884891,1932179389,1396882205,36,56,40.964,47.485,37076,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4972,13884893,1932140951,1396882205,32,51,28.941,29.396,37128,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4973,13884894,1932139474,1396882205,44,70,29.486,40.952,37027,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4974,13884896,1932128782,1396882205,145,195,43.646,40.975,37203,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4975,13884897,1932102670,1396882205,53,95,32.274,32.387,37055,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4976,13884901,1922107358,1396882205,733,1441,1.854,13.491,37232,Urology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4977,13884902,1922092535,1396882205,57,62,48.339,55.472,37174,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4978,13884903,1922074723,1396882205,150,152,3.52,6.764,37204,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4979,13884911,1922182039,1396882205,97,117,4.128,20.032,37232,Clinical Pharmacology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4980,13884912,1922155811,1396882205,75,79,5.582,9.529,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4981,13884913,1922209907,1396882205,97,101,0.277,1.784,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4982,13884915,1922195056,1396882205,360,431,2.872,13.44,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4983,13884917,1922241041,1396882205,71,71,0.366,1.233,37129,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4984,13884919,1922251982,1396882205,222,513,8.865,25.035,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4985,13884922,1922296144,1396882205,341,346,4.564,14.78,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4986,13884923,1922280692,1396882205,58,76,35.776,45.071,37055,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4987,13884924,1922271584,1396882205,324,371,5.911,19.074,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4988,13884928,1922427301,1396882205,145,146,4.212,15.593,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4989,13884934,1912947318,1396882205,50,75,44.333,41.226,37205,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4990,13884937,1912959537,1396882205,235,240,4.608,12.0,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4991,13884938,1912989989,1396882205,85,108,46.602,51.361,37087,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4992,13884941,1912979501,1396882205,52,55,44.0,53.867,37066,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4993,13884945,1912198649,1396882205,63,88,3.273,16.827,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4994,13884946,1912180282,1396882205,52,52,1.712,10.154,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4995,13884947,1912223926,1396882205,128,129,20.698,44.285,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4996,13884949,1912219296,1396882205,52,70,38.857,45.821,38401,Podiatrist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4997,13884952,1912237041,1396882205,113,114,1.553,4.368,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4998,13884955,1912099342,1396882205,480,580,3.698,9.933,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4999,13884956,1912099334,1396882205,230,528,4.294,19.583,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5000,13884957,1912099326,1396882205,341,963,0.712,6.299,37232,Otolaryngology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5001,13884960,1912166752,1396882205,168,199,48.543,56.639,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5002,13884961,1912138439,1396882205,247,277,4.144,9.457,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5003,13884968,1912914862,1396882205,54,54,2.519,7.525,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5004,16213478,1871574764,1396882205,682,1269,7.786,25.997,37232,Ophthalmology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5005,16213481,1871559278,1396882205,27,82,15.61,32.458,37075,Specialist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5006,16213482,1871544924,1396882205,126,126,29.175,49.95,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5007,16213483,1871577445,1396882205,473,596,1.787,11.071,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5008,16213489,1871640755,1396882205,182,278,2.083,10.441,37232,Transplant Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5009,16213490,1871634295,1396882205,214,272,1.371,10.372,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5010,16213491,1871634204,1396882205,177,674,0.303,2.224,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5011,16213492,1871644781,1396882205,60,116,30.336,33.632,37067,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5012,16213499,1861655987,1396882205,128,132,3.356,23.19,37232,Hospitalist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5013,16213500,1861639031,1396882205,53,81,32.901,34.722,38474,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5014,16213502,1871532333,1396882205,51,92,35.891,44.02,37055,Podiatrist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5015,16213503,1871521922,1396882205,42,77,32.532,34.532,37027,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5016,16213504,1871029587,1396882205,56,56,3.714,5.852,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5017,16213506,1861890659,1396882205,75,76,2.632,5.284,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5018,16213507,1861782831,1396882205,232,256,3.242,8.617,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5019,16213508,1851677157,1396882205,76,98,44.429,42.415,37083,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5020,16213510,1851648224,1396882205,69,69,4.493,8.921,37212,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5021,16213512,1851688865,1396882205,67,110,35.227,45.079,37203,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5022,16213513,1851697361,1396882205,16,67,0.0,0.0,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5023,16213515,1851682348,1396882205,62,62,0.323,1.809,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5024,16213517,1851592836,1396882205,141,173,3.277,4.696,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5025,16213518,1851607063,1396882205,662,767,3.396,17.38,37232,Pathology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5026,16213519,1851617021,1396882205,166,243,10.374,29.842,37212,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5027,16213520,1851612568,1396882205,127,276,0.703,5.984,37232,Otolaryngology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5028,16213522,1851530588,1396882205,74,74,3.135,5.768,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5029,16213523,1851540223,1396882205,48,92,18.098,34.164,37186,Physician Assistant,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5030,16213526,1861405409,1396882205,55,71,41.296,45.47,37129,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5031,16213527,1851848410,1396882205,38,56,41.107,47.343,37212,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5032,16213529,1851835300,1396882205,103,103,3.728,13.724,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5033,16213530,1851713267,1396882205,42,57,48.0,50.724,37076,Physician Assistant,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5034,16213533,1861429854,1396882205,160,201,1.567,7.659,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5035,16213535,1861420101,1396882205,44,74,41.973,50.859,37174,Physician Assistant,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5036,16213538,1861462210,1396882205,259,277,49.841,58.067,37067,Specialist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5037,16213544,1861576977,1396882205,436,711,0.91,6.664,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5038,16213545,1861591208,1396882205,65,160,0.638,4.296,37232,Plastic Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5039,16213546,1861589988,1396882205,585,796,33.961,47.415,37232,Dermatology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5040,16213547,1861589970,1396882205,112,148,45.736,56.46,37205,Urology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5041,16213549,1861541351,1396882205,42,67,38.0,56.893,37083,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5042,16213550,1851488985,1396882205,606,963,1.909,15.741,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5043,16213551,1851490288,1396882205,49,72,4.667,17.795,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5044,16213554,1851475966,1396882205,912,955,4.935,18.034,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5045,16213556,1851483275,1396882205,143,316,4.028,22.058,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5046,16213557,1851483267,1396882205,70,146,1.068,4.997,37232,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5047,16213559,1851443063,1396882205,310,323,34.118,53.859,37232,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5048,16213563,1851445035,1396882205,53,71,41.268,46.93,37205,Podiatrist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5049,16213565,1851459226,1396882205,1085,1856,0.688,9.063,37232,Ophthalmology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5050,16213568,1851384747,1396882205,66,125,31.392,34.232,38401,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5051,16213571,1851382618,1396882205,31,66,26.364,37.916,37069,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5052,16213573,1851382568,1396882205,100,145,40.779,55.617,37069,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5053,16213576,1851362628,1396882205,74,110,37.673,48.128,37129,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5054,16213578,1851352009,1396882205,67,91,49.736,55.371,37209,Urology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5055,16213580,1851345755,1396882205,49,72,41.194,54.084,37076,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5056,16213582,1851318562,1396882205,194,353,1.601,9.606,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5057,16213584,1851336036,1396882205,73,88,44.886,56.25,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5058,16213586,1851329445,1396882205,54,82,34.915,45.174,37027,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5059,16213588,1851303788,1396882205,238,500,5.444,12.296,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
5060,16213589,1891043956,1396882205,137,140,3.157,5.467,37212,Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
