,index,from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait,from_zip,from_npi_specialty,from_entity_type_code,to_zip,to_npi_specialty,to_entity_type_code,to_facility,to_facility_group,to_facility_name_normalised
4298,12816647,1447471198,1396882205,72,99,23.02,50.793,37232,Plastic Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4299,12816648,1447494711,1396882205,200,366,4.945,21.878,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4300,12816655,1447577119,1396882205,301,366,3.309,15.936,37232,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4301,12816661,1457391229,1396882205,36,55,37.618,38.399,37067,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4302,12816664,1457505810,1396882205,74,91,46.978,55.44,37067,Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4303,12816668,1457455693,1396882205,64,103,36.437,45.092,37027,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4304,12816669,1457448573,1396882205,274,281,5.338,11.688,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4305,12816670,1457448557,1396882205,45,85,33.859,48.227,37203,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4306,12816672,1457435562,1396882205,107,177,2.011,8.316,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4307,12816673,1457437782,1396882205,779,1027,31.962,48.541,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4308,12816674,1487955134,1396882205,178,187,6.818,19.184,37232,Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4309,12816676,1487947396,1396882205,283,297,3.158,6.051,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4310,12816677,1487897146,1396882205,152,256,14.652,31.84,37232,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4311,12816678,1487888558,1396882205,41,54,40.037,47.051,37129,Urology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4312,12816682,1487757605,1396882205,210,337,3.582,13.791,37232,Thoracic Surgery (Cardiothoracic Vascular Surgery),1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4313,12816683,1487749446,1396882205,58,89,43.09,64.084,38474,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4314,12816685,1487738597,1396882205,625,808,2.017,17.079,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4315,12816686,1487815148,1396882205,32,53,39.396,41.615,37211,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4316,12816687,1487828257,1396882205,172,184,4.342,21.583,37232,Pathology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4317,12816689,1487860920,1396882205,32,54,36.981,50.704,37174,Chiropractor,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4318,12816691,1487844833,1396882205,326,331,9.713,29.66,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4319,12816692,1487635777,1396882205,35,60,35.417,41.791,37076,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4320,12816693,1487644522,1396882205,52,79,29.975,49.481,37188,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4321,12816695,1487674016,1396882205,40,84,30.869,40.663,37188,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4322,12816696,1487672291,1396882205,136,218,40.211,51.056,37067,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4323,12816697,1487680237,1396882205,245,424,33.998,38.255,37064,Podiatrist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4324,12816702,1487698361,1396882205,293,302,4.997,14.247,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4325,12816705,1487723342,1396882205,94,120,49.592,48.239,37172,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4326,12816706,1487717955,1396882205,209,240,46.421,53.472,38401,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4327,12816708,1477845808,1396882205,284,285,22.13,44.241,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4328,12816709,1477708386,1396882205,83,84,8.786,9.449,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4329,12816713,1487189221,1396882205,53,53,4.189,6.328,37232,Physician Assistant,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4330,12816717,1487039038,1396882205,79,112,5.741,20.924,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4331,12816718,1477548154,1396882205,54,82,37.5,39.819,37211,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4332,12816719,1477546448,1396882205,139,348,4.095,17.322,37232,Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4333,12816720,1477534238,1396882205,338,344,3.904,11.691,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4334,12816727,1477595106,1396882205,153,227,2.11,13.95,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4335,12816728,1477598712,1396882205,37,61,45.59,50.488,37203,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4336,12816729,1477582534,1396882205,88,88,8.58,10.856,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4337,12816733,1477640597,1396882205,62,63,6.571,22.673,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4338,12816734,1477647220,1396882205,335,705,3.528,17.921,37232,Plastic Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4339,12816736,1477640589,1396882205,1818,2282,3.837,12.912,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4340,12816738,1467876805,1396882205,126,126,3.016,11.905,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4341,12816739,1467870857,1396882205,157,163,7.301,18.215,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4342,12816740,1467882548,1396882205,125,126,7.373,8.106,37211,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4343,12816744,1467660852,1396882205,475,937,5.571,16.652,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4344,12816745,1467779017,1396882205,309,319,5.226,19.878,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4345,12816750,1467768499,1396882205,130,137,6.088,11.176,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4346,12816752,1467744151,1396882205,185,187,5.016,13.001,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4347,12816754,1467470955,1396882205,225,302,40.202,51.382,37232,Otolaryngology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4348,12816756,1467491670,1396882205,2137,2357,15.697,36.621,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4349,12816760,1467456228,1396882205,76,87,49.931,53.306,37129,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4350,12816761,1467559328,1396882205,203,206,5.777,22.176,37232,Nuclear Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4351,12816764,1467544874,1396882205,251,616,8.721,22.728,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4352,12816765,1467549899,1396882205,1153,2096,2.567,11.732,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4353,12816766,1467601815,1396882205,70,70,8.657,12.919,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4354,12816770,1467596080,1396882205,216,329,43.799,53.762,37027,Dermatology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4355,12816774,1467406314,1396882205,413,512,44.027,53.922,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4356,12816776,1467428680,1396882205,118,185,45.605,63.563,38401,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4357,12816777,1467427955,1396882205,647,675,16.727,31.355,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4358,12816781,1457573206,1396882205,199,200,4.53,9.254,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4359,12816782,1457588832,1396882205,2222,2415,6.117,18.72,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4360,12816784,1457635310,1396882205,76,77,4.675,4.438,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4361,12816786,1457642522,1396882205,123,131,48.763,66.533,37204,Dermatology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4362,12816788,1457689069,1396882205,154,188,6.027,20.666,37232,Pathology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4363,12816790,1457773194,1396882205,67,67,2.403,2.965,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4364,12816791,1457753162,1396882205,62,92,23.065,35.978,37205,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4365,13884803,1891843975,1396882205,202,303,3.597,8.559,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4366,13884805,1891842779,1396882205,410,413,28.058,49.471,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4367,13884806,1891813838,1396882205,107,111,40.315,57.874,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4368,13884808,1891792602,1396882205,835,1237,2.373,13.989,37232,Surgery,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4369,13884809,1891794566,1396882205,329,339,5.357,13.559,37232,Emergency Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4370,13884811,1891791109,1396882205,34,61,30.377,25.794,37203,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4371,13884814,1891788840,1396882205,84,134,36.873,43.434,38401,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4372,13884815,1891782454,1396882205,159,170,41.9,53.335,37203,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4373,13884816,1891882999,1396882205,230,241,2.228,14.36,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4374,13884817,1891882908,1396882205,175,178,2.865,5.008,37232,Hospitalist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4375,13884819,1891887659,1396882205,53,82,41.024,51.878,38474,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4376,13884820,1891887212,1396882205,684,2242,3.025,11.872,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4377,13884821,1891887220,1396882205,67,68,4.25,6.47,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4378,13884822,1891887204,1396882205,493,563,3.879,12.68,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4379,13884824,1891927208,1396882205,147,306,5.297,26.343,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4380,13884826,1891950168,1396882205,142,143,8.259,22.551,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4381,13884827,1891963591,1396882205,38,61,34.934,31.417,37203,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4382,13884829,1902035371,1396882205,47,61,39.59,48.089,38401,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4383,13884830,1902049893,1396882205,146,146,6.151,8.796,37212,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4384,13884832,1902013410,1396882205,86,127,33.433,43.544,37087,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4385,13884833,1902015019,1396882205,41,74,33.23,48.926,37066,Podiatrist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4386,13884835,1902002538,1396882205,326,332,7.361,25.907,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4387,13884836,1891996872,1396882205,54,56,6.911,8.924,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4388,13884837,1902004005,1396882205,49,65,46.062,55.816,37203,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4389,13884838,1902145972,1396882205,301,389,23.578,41.276,37232,Physician Assistant,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4390,13884839,1902075500,1396882205,328,387,21.186,42.279,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4391,13884840,1902899677,1396882205,48,92,36.576,32.091,37076,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4392,13884841,1902954779,1396882205,147,149,2.987,6.152,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4393,13884842,1902953870,1396882205,544,550,32.798,51.589,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4394,13884847,1912060906,1396882205,740,1236,9.642,26.212,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4395,13884848,1912060468,1396882205,281,373,45.292,51.553,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4396,13884849,1912016650,1396882205,368,660,2.111,12.225,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4397,13884851,1912094020,1396882205,50,50,15.76,38.342,37232,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4398,13884852,1902998321,1396882205,50,53,2.208,8.228,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4399,13884856,1902240856,1396882205,178,179,2.637,6.275,37232,Anesthesiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4400,13884860,1902340599,1396882205,99,100,2.96,8.32,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4401,13884861,1902192008,1396882205,300,624,6.498,20.942,37232,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4402,13884862,1902202682,1396882205,86,91,10.527,27.602,37232,"Nurse Anesthetist, Certified Registered",1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4403,13884866,1902802523,1396882205,45,74,41.5,51.738,37027,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4404,13884867,1902823099,1396882205,53,76,40.947,44.112,37066,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4405,13884872,1932185766,1396882205,74,74,8.919,19.927,37232,Radiology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4406,13884874,1932196946,1396882205,67,92,33.75,48.36,37232,Physical Medicine & Rehabilitation,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4407,13884876,1932321395,1396882205,57,141,5.894,19.972,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4408,13884878,1932283041,1396882205,1242,2062,3.332,13.689,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4409,13884879,1932279429,1396882205,40,80,35.475,36.026,37066,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4410,13884881,1891708012,1396882205,144,191,45.66,49.342,38401,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4411,13884882,1891726303,1396882205,71,78,49.487,40.359,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4412,13884883,1891725479,1396882205,56,65,48.769,63.803,37055,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4413,13884885,1932296043,1396882205,103,182,4.082,9.922,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4414,13884886,1891152138,1396882205,112,156,17.096,36.664,37232,Nurse Practitioner,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
4415,13884887,1891114443,1396882205,124,125,3.296,4.593,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
